2019-02-04 15:29:03,454 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:29:07,357 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:29:07,372 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:30:31,319 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:30:31,421 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:30:32,377 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:30:32,392 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:30:55,966 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:30:56,104 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:30:56,892 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:30:56,908 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:31:02,871 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:31:02,960 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:31:03,694 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:31:03,710 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:31:13,569 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:31:13,677 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:31:14,486 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:31:14,503 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:31:30,894 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:31:30,986 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:31:31,744 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:31:31,762 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:31:42,766 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:31:42,868 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:31:43,683 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:31:43,698 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:31:51,253 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:31:51,276 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:31:52,506 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
2019-02-04 15:31:52,522 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:32:03,842 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N98F
2019-02-04 15:32:03,956 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 15:32:04,654 - DEBUG - 46 - events.ajax.views.stacked - events - stacked - binmap - N94G
